,Date,User,Tweet
775,2023-06-14 10:27:08+00:00,SaSo46684888,"رساله سونهو ل tvn 👌👏👏👏👏
#김선호 #KimseonHo"
776,2023-06-14 10:25:11+00:00,seonhohadaarg,"Update
¡Los actores Kim Seon-ho y Kang Tae-joo vienen a Cinetown! ¡Miércoles 21 de junio! KST🇰🇷
 #Bora está lista 🎥
 ¡Una historia curiosa sobre Kim Seon-ho y Kang Tae-joo!
 Preguntas en los comentarios
https://t.co/9CJkzMyE5z
#TheChilde #KimSeonHo
#KimSeonHoFCArgentina https://t.co/Z9XYvxAw0i"
777,2023-06-14 10:22:49+00:00,itsmeglezzz,"What if #JoJungSuk was also there? I mean, what if?? 🥹🥹
#KimSeonHo"
778,2023-06-14 10:22:21+00:00,seonhohadaarg,"NEW 
📢Te daré una cita de Confucio Soduhan (Oído)
""Cero es sabor🥤""
 
Sigamos las palabras de Gongja, bebamos cola cero tragos y ánimo, perseguidores 💕
 
 Lanzamiento en cines el 21 de junio

#TheChilde #KimSeonHo #KangTaeJu #KimKangWoo #Goara
#KimSeonHoFCArgentina 🇦🇷 https://t.co/jEd39aCq39"
779,2023-06-14 10:20:28+00:00,kdramerchph,"#KDMPHGO | 🇵🇭 PH GO WTS LFB

❄️Arena Homme+ July Issue Magazine ft. Kim Seon Ho, Kim Tae Hee - 490

🎁Freebies from Us
💸DOO/DOP: 6/30

📎Pre-Order Link:
https://t.co/b0ZkJM18q6

#KimSeonHo #KimTaeHee https://t.co/vXzcaz1W5L"
780,2023-06-14 10:18:12+00:00,jkshum,"Crackhead actors influencing crackhead director.  Introducing himself as director of his next movie #Tyrant!!  🫠Why so funny !!! 🤪🤣😂

#김선호 #KimSeonHo

 #Thechilde 
Credit to owner 
https://t.co/yrgXwuhxzz"
781,2023-06-14 10:17:08+00:00,itsbulqis,"Ingpo tmpt yg msih bisa pesen Kim Seon Ho 2023 Photobook please, atau ada yg cancel order DM yah😭🙏 Nyesel gk ikut PO kmrin😭 #WTB #KimSeonHo #photobook #zonauang"
782,2023-06-14 10:16:30+00:00,oceanic_smile,"""When you’re scared but you still do it anyway, that’s brave.""

We are going to watch your debut film countless times, #KimSeonHo 📽 We are all cheering for you and The Childe team!"
783,2023-06-14 10:14:23+00:00,imakimseonhoe,"Oh wow a Korean influencer posted her brief review and there were 13 comments under it mostly wanting to watch it too. 😳 Maybe we should get more influencers to promote it. 🤔

""A burst of tension, destructive chase game + unpredictable story!""

#TheChilde
#KimSeonHo https://t.co/OnyxChPuvr"
784,2023-06-14 10:12:25+00:00,S2d1n,"#KimSeonHo 
https://t.co/gU0WMiImhE"
785,2023-06-14 10:11:37+00:00,husseini_nadia,💙happy and laughing...#KimSeonHo is back on TVN this Friday 6/17 @ 7:20pm! Can't wait 💓with his witty look he is knocking our heart...thank you I can't stop laughing 😂 https://t.co/q1edPaypEH… https://t.co/CA9zpIoCNR
786,2023-06-14 10:09:07+00:00,SaSo46684888,#김선호 #KimseonHo
787,2023-06-14 10:08:16+00:00,SEONH086,"#2023AAABeginningConcert
#kimseonho

https://t.co/nnrbETtXIz"
788,2023-06-14 10:07:12+00:00,autumntears0805,"The Childe in Spore cinemas 28 June!
#TheChilde #KimSeonho
https://t.co/R1GlRMoCvB"
789,2023-06-14 10:06:56+00:00,SaSo46684888,#김선호 #KimseonHo
790,2023-06-14 10:06:33+00:00,SaSo46684888,"👌👏👏👏👏😂😂😂😂😂
#김선호 #KimseonHo"
791,2023-06-14 10:02:31+00:00,seon__holic,"Nam Jihyun instagram story post
#100daysMyPrince fam 🥹🫶🏻
#KimSeonHo #김선호 #TheChilde #귀공자 https://t.co/vcWhLxHDjf"
792,2023-06-14 10:01:59+00:00,halmeoni_mnl,"PH GO At Star1 - July 2023 Issue 
[Cover: Kim Seon Ho]

🔸Price: PHP 400 + LSF 
 🧾 50% DP, balance upon arrival 
📦Normal ETA 
📩 https://t.co/qG1aBQvNA5

Visit https://t.co/XXEtyLLNMM and click on K-Magazines

PH GO WTS LFB KSH SEONHO https://t.co/lRIOWqRfmL"
793,2023-06-14 10:01:34+00:00,KIM5TANDH0,"~선호가 선호랑 사진촬영중~ #김선호 #KimSeonHo 

🔗https://t.co/52ibY7z81H https://t.co/4IpIzZxXQW"
794,2023-06-14 10:01:11+00:00,aybigrace,"“recommended!!!” -njh 🤧
💙💙💙💙💙💙💙
#KimSeonHo #김선호 #TheChilde https://t.co/9hXVzrlXhx"
795,2023-06-14 10:00:27+00:00,sukkuseon,#KimSeonHo #김선호 #TheChilde #귀공자 https://t.co/aYHhFl4svF
796,2023-06-14 10:00:01+00:00,Sahamongkolfilm,"จะยืนนิ่ง ๆ หรือจะรีบวิ่งไปซื้อตั๋ว #TheChilde
#คิมซอนโฮ คะแนน “เทพบุตร” เต็ม 100
ส่วนสกิล “ล่านรก” อยากรู้ต้องมาดูกันนะ!

วันนี้! เปิดจำหน่ายบัตรรอบพิเศษ (24-25 มิ.ย.)
รายละเอียด&gt;https://t.co/x21IhKyht6

#เทพบุตรล่านรก ฉายจริง 27 ก.ค.นี้
#KimSeonHo #KangTaeJu
#KimKangWoo #GoAra https://t.co/ibJ5LH5SkL"
797,2023-06-14 10:00:00+00:00,sukkuseon,#KimSeonHo #김선호 #TheChilde #귀공자 https://t.co/a30kFsKaRO
798,2023-06-14 09:57:18+00:00,rain_tr_kr,Her gün bir makale trenlere giriyor amsmmsks Kim seon ho is back
799,2023-06-14 09:56:56+00:00,starnewskorea,"김선호, 민폐 남주? ＇귀공자＇의 구원자 [인터뷰] 
#김선호 #귀공자 #인터뷰 #kimseonho #kimseonhonewmovie 
#StarnewsKorea https://t.co/mgPu7Bfy2G"
800,2023-06-14 09:55:51+00:00,imakimseonhoe,"*I thought that it would have that kind of mood (New World, Witch series) but there are a lot of comedy elements along with the action.""

At the end:

""This is a must-see in movie theater. It's been a long time since I watched a funny movie and I feel good.""
#TheChilde
#KimSeonHo https://t.co/ScB4FSXZke"
801,2023-06-14 09:54:05+00:00,seonho_myhihyu,"ig story of actress #NamJiHyun to show support to #KimSeonHo’s movie! 

“mysterious friend in the movie 😎”

i love how they always put the caption close to seonho ✨ https://t.co/0yowYaCHRf"
802,2023-06-14 09:53:13+00:00,DiyanWulansari,#kimseonho https://t.co/UypB51PX2m
803,2023-06-14 09:51:50+00:00,seonho_myhihyu,"23.06.14 actress nam jihyun (100 DMP co star): https://t.co/wBAWo6KLG7

“showing on june 21!! i recommend it!!”

“cool, beautiful action movie”

“mysterious chingu in the movie @ seonho__kim” 

#KimSeonHo #김선호 #TheChilde #귀공자 https://t.co/aX8xOFoiMz"
804,2023-06-14 09:51:47+00:00,mina_tano,"【美韓】キム・ソノ（キム・ソンホ）に投票完了！現在の得票数:324票
キム・ソノ（キム・ソンホ）「いつも僕を想いだしてね♪」
人気投票はこちらから↓
 https://t.co/1Czjtg9CjS #キム・ソノ（キム・ソンホ） #KimSeonHo #김선호 #キム・ソノ（キム・ソンホ）からのメッセージ https://t.co/hMW4shmcmV"
805,2023-06-14 09:48:02+00:00,yeolyorange,screaming!!! he's the cutest oh those killer smile!! shoot me love 🔫🥹🫶 #KimSeonHo https://t.co/RgND2yKLUu
806,2023-06-14 09:47:54+00:00,loveksh0508,"Nam Ji Hyun was at the VIP premiere too 😭

No one left him. And everyone turned up to celebrate his milestone 😭😭😭😭😭

#TheChilde #귀공자 #KimSeonHo #김선호 #คิมซอนโฮ #キムソンホ #金宣虎 https://t.co/xFGJ0HP2OO"
807,2023-06-14 09:45:50+00:00,yourseonshine,"Nam Jihyun, costar from 100 days my prince 🥹🫶🏼🫶🏼

Released on June 21st!! I recommend it!!!
A wonderful and beautiful action movie
a mysterious friend in the movie 😎

#TheChilde #KimSeonho https://t.co/X6nOPkQ7Zk"
808,2023-06-14 09:43:43+00:00,yeolyorange,#Kimseonho is back😭😭 https://t.co/iIKxMIZO25
809,2023-06-14 09:43:21+00:00,SeonhoTurkey,"Kim Seonho, bu Cuma günü tvN'de Hong Jin Kyung'un Movie Fan Life EP.100 programında olacak.

 📆 16 Haziran 2023 (Cuma)
 🕚 13.20 TSİ
 
 📎https://t.co/axeHjJIP3b

 #KimSeonHo #김선호
 #TheChilde #귀공자 https://t.co/oxFLAYWzoe"
810,2023-06-14 09:42:30+00:00,naonao0508nao,"映画公開まであと1週間✨
大ヒットしますように🙏🏻
そして日本でも上映して下さい🇯🇵

#貴公子
#TheChilde
#キムソンホ
#KimSeonHo
#김선호 https://t.co/Rpqo8a57EL"
811,2023-06-14 09:41:34+00:00,yeolyorange,thank you ocn omohhh #KimSeonHo
812,2023-06-14 09:38:48+00:00,yourseonshine,"Seonho's nose scrunch, such a cutie 🫠🤏🏻
#TheChilde #KimSeonho https://t.co/0Y6Sm2NQyp"
813,2023-06-14 09:35:19+00:00,itsmeglezzz,"Waaaahh! #NamJiHyun 🥹🥹
#KimSeonHo https://t.co/wYd36Sx477"
814,2023-06-14 09:33:44+00:00,imakimseonhoe,"Another review from IG:

'Action is action but the characters are so funny that I didn't realize that time was passing by laughing. Actors' acting is good and it's a genre we don't have these days. If it's released it will be great.""

#TheChilde
#KimSeonHo https://t.co/jdwu5bFsEB"
815,2023-06-14 09:29:56+00:00,dAnniE56826,"Cuteeeee!!!! 

 #KimSeonHo #김선호 
#TheChilde #귀공자"
816,2023-06-14 09:28:46+00:00,ploypiilin,"หัวเราะสดใส คุยกับใครคะ ไอดอล 😂
#2023AAABeginningConcert #KimSeonHo https://t.co/6kubHAEvrK"
817,2023-06-14 09:27:00+00:00,mayeightho,"Pewww... 🔫😄

🔗 https://t.co/yQbHNMnfYg

#KimSeonHo #คิมซอนโฮ #김선호 https://t.co/1lsGV3kvE2"
818,2023-06-14 09:25:11+00:00,SalvatoreHarace,"230512 Tokyo
쾌남 호랑이🐯

#김선호 #kimseonho https://t.co/JygeGutxfX"
819,2023-06-14 09:22:19+00:00,KingSeonhos,"Seonho only understood at 0:13 when Go Ara explained to him hahahaha

#KimSeonHo #김선호
#TheChilde #귀공자
https://t.co/Z5TICUbye6"
820,2023-06-14 09:19:09+00:00,imakimseonhoe,"One-line review from Instagram: A masterpiece that will be remembered in the cinema.

#TheChilde
#KimSeonHo https://t.co/T8DVLcmueO"
821,2023-06-14 09:15:38+00:00,adhiefahmi,"@CenayangFilm @CBIpictures salah. kim seon ho 7 bersaudara, dan berasal dari garut."
822,2023-06-14 09:15:00+00:00,1nserttranstv,Presenter Indra Herlambang disorot setelah sukses menjadi host di acara fan meeting aktor Korea Selatan Kim Seon Ho. https://t.co/WCoq05A2K1
823,2023-06-14 09:14:34+00:00,Seon_Dimples,"2023 AAA Beginning Concert #KimSeonHo #김선호 💕
https://t.co/1LfozEch0H https://t.co/EuSen4386G"
824,2023-06-14 09:13:46+00:00,seonbyyeolmoon,"Kim seonho behind cut #2023AAABeginningConcert
his smile 🫠🫠💓💓💓
#KimSeonHo https://t.co/Byle3FYNE7"
825,2023-06-14 09:11:14+00:00,NemaIbm,"Seonho to tvN, Seonkarma 😏

#KimSeonHo https://t.co/QqzdjUvgdL"
826,2023-06-14 09:09:53+00:00,soh_b1234,"The dominant response is “they saved each other”. Really loving the sound of it. 

“Created an unprecedented character” 🥹🥹
#KimSeonho #Thechilde https://t.co/A3qrsZhpUN"
827,2023-06-14 09:08:43+00:00,nayseonho,"😅😅
#KimSeonHo

https://t.co/45vuib6cE7"
828,2023-06-14 09:07:09+00:00,SalvatoreHarace,"230511 ICN 

#김선호 #kimseonho https://t.co/R8rkDzhdnf"
829,2023-06-14 09:04:17+00:00,madsibsph,"PH GO | Arena Homme+ Korea Magazine, July 2023 Issue ft. KIM SEONHO, KIM TAEHEE, &amp; MORE

🏷️ Type A/B: 550 PHP each + ISF + LSF
🗓️ DOO &amp; DOP: June 18, 2023
✈️ under Fast ETA (via DHL)

🖇️ To order, fill-up: https://t.co/48slxj7MM0
[ #MSPHGOs #KIMSEONHO #김선호 #KIMTAEHEE #김태희 ] https://t.co/aS3Y48zDEt"
830,2023-06-14 09:03:00+00:00,starnewskorea,"✨배우 #김선호 의 &lt;#2023AAABeginningConcert #男神&gt; Behind Cut📹
글로벌 팬들과의 만남을 위한 멜론티켓 등장🎶😍

🔗멜론티켓: https://t.co/bkIAwxoPWl
🔗PIA TICKET: https://t.co/xyC2GqNGpg
🔗TICKETPARK: https://t.co/eVqqSs5smj

#AAABC_男神
#KIMSEONHO
#StarnewsKorea https://t.co/pPn6pfFcSD"
831,2023-06-14 09:03:00+00:00,starnewskorea,"✨「#2023AAABeginningConcert #男神」 #キムソンホ Behind Cut📹
チケットのお申し込みはコチラで 😍

🔗ぴあTICKET: https://t.co/xyC2GqNGpg
🔗TICKETPARK: https://t.co/eVqqSs5smj
🔗MelonTicket: https://t.co/bkIAwxoPWl
#AAABC_男神
#KIMSEONHO
#StarnewsKorea https://t.co/xrkburGR3d"
832,2023-06-14 09:02:55+00:00,itsmeglezzz,"LF: Kim Seonho official lightstick!
DM me please badly needed an extra LS! 🥹🙏🏻🙏🏻
#KimSeonHo"
833,2023-06-14 09:00:23+00:00,Tukkatamickie37,"230613 귀공자 Stage Greeting 🎤🤟🏻

#귀공자 
#김선호 
#kimseonho
#คิมซอนโฮ

📌 https://t.co/nN4ZLFQen7 https://t.co/KrPZW5qsEw"
834,2023-06-14 08:54:36+00:00,SalvatoreHarace,"230429 Hongkong
왜 뚱하게 봤는지 기억도 안 나•••😂

#김선호 #kimseonho https://t.co/kRthMYohFU"
835,2023-06-14 08:54:43+00:00,seonhomecha,"D-7 to &lt;The Childe&gt;! 🔥

This is my favorite anecdote from the press tour. He had to overcome so many fears to give us the best performance. 🥹✨

🔗 https://t.co/p48EX6ejnT

#김선호 #KimSeonHo #KangTaeju #KangTaeJoo #강태주 #영화 #귀공자 #TheChilde https://t.co/iT4zJ2DtFJ"
836,2023-06-14 08:58:28+00:00,seonhoquack,"We already reach 1100 copies (excluding overseas) 
Letsss gooo everyone #KimSeonHo #김선호"
837,2023-06-14 08:53:23+00:00,kaofang_f,"อ่าคุณผกกพูดผิด เป็น I'm Tyrant PD PHJ 555555555
และมีคนดีเลย์ด้วยต้องหันไปถามคุณโกอารา🤣🤣
#คิมซอนโฮ #KimSeonHo"
838,2023-06-14 08:51:15+00:00,RupsChalke,"#KimSeonho #김선호 
#TheChilde #귀공자
I know 🥹🥹😭😭"
839,2023-06-14 08:45:16+00:00,SLEEPY_SEONHO,🦖💸✨🥰💕 ทำงานเพื่อใคร ฉันจะไม่ลืม #คิมซอนโฮ #김선호 #ไดโนซอนเดอะพรอพโพเซิล #KimSeonHo https://t.co/ryteAuObHR
840,2023-06-14 08:44:47+00:00,yourseonshine,"Gymsda 1 instagram story

Thanks to the great actor, I received escort security and met many famous people right in front of me, and it was a fun time to remember!

#KimSeonho #TheChilde #️⃣a big hit #️⃣I'm always rooting for you https://t.co/UqEX0y1ASQ"
841,2023-06-14 08:44:36+00:00,ketlisut,"@seonstarlight @dladldis Untungnya kim seon ho sama sekali bukan pendendam yah, dia bahkan memperlakukan mereka2 dengan baik dan seolah ngga perduli jg sm kelakuan mereka2 ini. Pantesan orang baik pertolongannya langsung dr atas 😎😎 kill them with kindness kta mamang sono mah 😼"
842,2023-06-14 08:42:31+00:00,seonhopage,"These invites just showed #KimSeonHo’s humble nature as both an actor &amp; a person. In his debut film, he invited those who’ve been with him throughout his journey to become the actor that he is today. It’s like gratitude for their presence in his growth in both aspects 🥹 https://t.co/WeN3SVuStN"
843,2023-06-14 08:42:02+00:00,liputan6dotcom,Kim Seon Ho Nggak Masalah Ada yang Menyinggung Masa Lalunya Selama Tidak Ada Kritikan yang Merugikan Film The Childe https://t.co/Mkm7WSrmF9
844,2023-06-14 08:41:58+00:00,RupsChalke,"#KimSeonho #김선호 
#TheChilde #귀공자
😂😂"
845,2023-06-14 08:39:34+00:00,moskyryu,"Here we go, #TheChilde team as a meme 🤣🤣🤣

#KimSeonHo #ParkHoonJing #KangTaeJoo #GoAra #KimKangWoo"
846,2023-06-14 08:38:35+00:00,seonholoops,Cr. https://t.co/4b3DQKgVTy
847,2023-06-14 08:38:08+00:00,seonholoops,"#TheChilde #귀공자 
#KimSeonHo #김선호"
848,2023-06-14 08:38:07+00:00,seonholoops,https://t.co/qMdF7k2H7R
849,2023-06-14 08:36:52+00:00,seonhocorndog,"Gymsda IGS Update🥹

The invitation from seonho🥹

#KimSeonHo #김선호 #TheChilde #귀공자 https://t.co/GaM13sQYlP"
850,2023-06-14 08:36:38+00:00,SeonHoMyanmar,"Finally ~~~💙
already arrived to me 🤟🏻
All are so pretty 😭😭

#KimSeonHo #김선호 #KimSeonHo_Photo_Exhibition_MD #2023 https://t.co/HTlyVRW66f"
851,2023-06-14 08:34:40+00:00,jkshum,"TVN interview Friday at 720pm.  Busy busy busy bee!! 🐝 #김선호 #KimSeonHo

 #TheChilde https://t.co/Lmq8HT9qpZ"
852,2023-06-14 08:32:10+00:00,Alicee_Lynn_,"Just how first the night changes....
#KimSeonHo #TheChilde 
#김선호"
853,2023-06-14 08:31:57+00:00,di_claire,@SunshineKSeonho @seonhokimwife netflix 😂
854,2023-06-14 08:28:22+00:00,perseonhofied,“Kim Seon Ho is back” IM GLAD U NOTICED 🤭🤭🤭 https://t.co/GQc4ssS4Q1
855,2023-06-14 08:20:38+00:00,moskyryu,"It seems so fun to be in this clique 😆, so envious to have good partnership like them, the chemistry luberrr 👍

#TheChilde #ParkHoonJung #KimSeonHo #GoAra #KangTaeJoo #KimKangWoo"
856,2023-06-14 08:14:12+00:00,RdlindaK,#KimSeonHo
857,2023-06-14 08:13:50+00:00,imuaynaja,"กลั้นหัวเราะอยู่สินะ ฮึบนะ ฮึบ

#คิมซอนโฮ #김선호 #KimSeonHo"
858,2023-06-14 08:10:56+00:00,kcontents_love,"tvNにも出るのね😊

#キムソノ #KimSeonHo #김선호 https://t.co/YltDH3K7FZ"
859,2023-06-14 08:05:27+00:00,Seon_Dimples,"Thank you for your support for this project and this is a form of support for Actor Kim Seonho 💙

✨Digital poster at Hongik University Station, Line 2
📍Line 2 Hongik University Station / Digital
🗓️ Poster AD Period : 6/14 ~ 6/28 KST

#KimSeonHo #김선호 #귀공자 #TheChilde https://t.co/6kQ5xZtYS0"
860,2023-06-14 08:03:53+00:00,kaofang_f,"เดี๋ยวววววววนะ ช่วยด้วย ปรับอารมณ์ไม่ทัน 555555555
โอ๊ยตายๆๆๆ น่ารักเกินไป 😭😭😭
#คิมซอนโฮ #KimSeonHo"
861,2023-06-14 08:01:01+00:00,SaSo46684888,"Next Wednesday is my first show. I have mixed feelings of joy and fear and enthusiasm Oooh, I feel it's a test result, what's this tension I just hope things go well.🥺💔🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏
#김선호 #KimseonHo https://t.co/QHNj7Ji7Li"
862,2023-06-14 08:00:34+00:00,kdragontwt,"Prepare to fall in love with the nobleman? 😉

""At first I was very confused
The more I look at it, the more I fall in love with the noble character,  and later I completely understand why the title of this movie is a nobleman haha""

#KimSeonHo #TheChilde

* review from a blog"
863,2023-06-14 07:59:42+00:00,izzhrswdi29,"STAR 1 MAGAZINE ISSUE JULY 2023 : KIM SEONHO COVER

📎 https://t.co/Bsu7bN956f

#kimseonho #pasarkimseonho https://t.co/unPOhmcldo"
864,2023-06-14 07:56:25+00:00,naonao0508nao,"特別な存在ソノ🥺💕
【美韓】キム・ソノ（キム・ソンホ）に投票完了！現在の得票数:312票
キム・ソノ（キム・ソンホ）「僕にもキミは特別なんだよ♡」
人気投票はこちらから↓
 https://t.co/r1nj2euoa8 #キム・ソノ（キム・ソンホ） #KimSeonHo #김선호 #キム・ソノ（キム・ソンホ）からのメッセージ https://t.co/uHbwhzKFdu"
865,2023-06-14 07:55:57+00:00,seonho_myhihyu,"#TheChilde promos for the rest of the week!

🆕6/16: tvN Movie Fan’s Life Exclusive Interview, 7:20 pm 

6/17: Advance Screening &amp; Stage Greetings @ Busan 

6/18: Advance Screening &amp; Stage Greetings @ Daegu 

#KimSeonHo #김선호 #TheChilde #귀공자 https://t.co/sR12Kes3Jr"
866,2023-06-14 07:52:07+00:00,MJipyeong,"Cute face with coke I think 😅🥰
#KimSeonHo https://t.co/iNbedbotbK"
867,2023-06-14 07:51:56+00:00,beansprouts_a,""" KIM SEON HO is BACK ""

https://t.co/2zKPg8jTNl"
868,2023-06-14 07:51:19+00:00,teresiapara,Tiba” dipanggil bos dan nanyain tentang kim seon ho 🙃
869,2023-06-14 07:49:36+00:00,seonbyyeolmoon,"He dance?,why he so cute🥰🤭this really  gwigongja??😂😘🤣🤣 Cant wait 16/6 7:20pm soon🔥🔥🔥 kim seonho is back😎😎😎🔥🔥🔥
https://t.co/4pQ9Ia3ql8
#KimSeonHo https://t.co/km4HnoNdJo"
870,2023-06-14 07:49:00+00:00,loeygirl,"WTS tiket Fans Screening Film #TheChilde tanggal 18 Juni jam 16.30 #Jakarta #GrandIndonesia , dijual karna mendadak ada dinas luar, padahal pengen banget nonton dan usaha ngwarnya juga susaahhh 😭

#KimSeonHo #thechilde #koreanmovies"
871,2023-06-14 07:48:48+00:00,seonhohadaangel,"“Korean version of The Joker, spewing out the force of a cold killing machine”

“a murder machine and a character with a murder smile at the same time”

#KimSeonHo #김선호 #TheChilde #귀공자 

https://t.co/6fAafedyXi https://t.co/tvLBWY9wPB"
872,2023-06-14 07:45:23+00:00,JawelKSHFrance,"IG rlarlen0909 💙💙

https://t.co/6ErnX4ESIC

#KimSeonHo #김선호 #귀공자 https://t.co/43YRPR2oNc"
873,2023-06-14 07:41:33+00:00,PSJKSH,"COULD YOU BE ANYMORE CUTER!  Waah!  Oh my heart. 🫶🏼😭
#KimSeonHo #김선호

https://t.co/AypvWm5B7b…

https://t.co/ZCqdMdSctn"
874,2023-06-14 07:42:10+00:00,belovedshkim,"nangis bgt ngeliatnya jujurrrrrrrrrrrrrrrr terharu 😭😭😭

KIM SEON HO IS BACK!"
875,2023-06-14 07:44:10+00:00,yaamacy,"Can’t wait to watch this!! 
Kim Seon Ho is back 👏🏻⭐️😘💙

👉🏻 https://t.co/0nUERs8due

6.16 7:20pm (KST) ⭐️

#김선호 #KimSeonHo #金宣虎 #귀공자 #TheChilde #貴公子 https://t.co/RV6kUZgOef"
876,2023-06-14 07:40:38+00:00,jkshum,"“A fresh work” 

“Birth of a new noir action”

Humorous and delicious!!! 😍💙#김선호 #KimSeonHo

 #TheChilde 

https://t.co/LobmxK1mcQ https://t.co/fZpAORZ1G0"
877,2023-06-14 07:40:23+00:00,sogeumieonni,Aktor korea yg setelah issue pro-kontra trs bisa come back lg dan bahkan lgsg heboh bgttt selain Kim Seon Ho ada lg gasih? Kyknya baru dia doang gasih bangga deh 😭💙
878,2023-06-14 07:40:05+00:00,aybigrace,"i can watch this all day hahahahaha
KIM SEONHO IS BACK 💪
🤣🤣🤣🤣🤣🤣
#KimSeonHo #김선호 #TheChilde

🔗 https://t.co/zLAnDkXJMA https://t.co/LzZJwV0Alh"
879,2023-06-14 07:40:01+00:00,dvangseon,"Hahahha gemesh banget 🔫💙
Makasih tnv joy 💙

#KimSeonHo #김선호 is Back

https://t.co/WfRIgI8SdD https://t.co/CjoVRNjhvY"
880,2023-06-14 07:37:50+00:00,JawelKSHFrance,"YT tvN 

#KimSeonHo  #김선호 #귀공자

📌 https://t.co/K2XO7R9KND"
881,2023-06-14 07:36:54+00:00,kdragontwt,"Oh YES He IS!!! 👏🏻👏🏻👏🏻
#KimSeonHo
https://t.co/XWH83JOTUN https://t.co/P2tbm6sJQu"
882,2023-06-14 07:35:50+00:00,seonhojpeg,"bestie ihwill is proud!🥹

#KimSeonHo #김선호 #คิมซอนโฮ
#キムソンホ #TheChilde #귀공자 https://t.co/o1XZDjzNAu"
883,2023-06-14 07:35:38+00:00,JawelKSHFrance,"IG tvn_joy 💙💙

[#영덕후 100화 예고]
Knocking on 영덕 heart..☆
'귀공자'로 돌아온 김선호 단독인터뷰!
이번주 금요일,,
영덕후에서 보자 친구야💘
이토록 우아한 콘텐츠 가이드
#홍진경의_영화로운_덕후생활
[금] 저녁 7:20 #tvN 방송

#KimSeonHo  #김선호 #귀공자

https://t.co/yVEgto8lVr"
884,2023-06-14 07:35:36+00:00,yourseonshine,"Instagram story from a model. He said ""i went to premiere. Excited to see Kim Seonho""

#KimSeonho #TheChilde https://t.co/CBVINX5XKA"
885,2023-06-14 07:35:22+00:00,seonho_myhihyu,"#KimSeonHo as guest on TVN show Movie Fan’s Life show, for an exclusive interview. It’s their 100th episode! 💕

June 16, Friday, 7:20pm ✨
https://t.co/hw0rN9ZDEs https://t.co/QaWh1H8Og8"
886,2023-06-14 07:34:41+00:00,dilumi_lalithya,The Childe (2023)|Official Trailer #thechilde #KimSeonHo #kmovie https://t.co/4GgP54lXT4
887,2023-06-14 07:34:14+00:00,nayseonho,"Kimseonho is back on tvn 

📎https://t.co/nPMHMegvlG
📎https://t.co/3P3Dkkq2MC
 
#KimSeonHo #김선호 
#TheChilde #귀공자 https://t.co/nyFPim8dQx"
888,2023-06-14 07:34:09+00:00,lowreignperz,"Happy 1 1/2 years Anniversary Seonhohada Warriors! 🎉🎉🎉

#KimSeonHo #김선호
#SeonhohadaWarriors #Seonhohada"
889,2023-06-14 07:33:54+00:00,orenjinosukai,All my faves contents are waiting.. I'll watch it later after school.. #BTS #LeeMinki #HwangMinHyun #KimBeom #KimSeonho #Ryeoun
890,2023-06-14 07:32:42+00:00,SWarriors0508,"It's always better when we are together! Happy 18th Monthsary Seonhohada Warriors! 💙💙💙

#KimSeonHo #김선호
#SeonhohadaWarriors #Seonhohada https://t.co/sjBv42h9YN"
891,2023-06-14 07:32:46+00:00,Seon_Dimples,"😚😚🥤

#KimSeonHo #김선호 #귀공자 https://t.co/mlhWv0s7rm"
892,2023-06-14 07:33:23+00:00,seonmersprout,"In this new chapter, there may still be days where your shoulders are heavy and you feel pressured. When that time comes, keep holding on like you’ve been doing as life throws trials and tests at you. For diamonds are made under pressure. Shine bright now, my diamond. #KimSeonHo"
893,2023-06-14 07:32:10+00:00,dilumi_lalithya,"The Childe (2023) #thechilde #KimSeonHo #kmovie 
Release day- June 21, 2023 https://t.co/2XkJrFAPmh"
894,2023-06-14 07:31:58+00:00,cute_seonho_58,"여기서 빠져나올 수가 없네요
#김선호 #KimSeonHo #귀공자

🔗https://t.co/poAOZ3mASX https://t.co/tZ2YIjab68"
895,2023-06-14 07:31:31+00:00,yourseonshine,"Looks like seonho greeting dan bowing to someone he knows
#TheChilde #KimSeonho https://t.co/NKK2Ix5D5n"
896,2023-06-14 07:29:54+00:00,Hyeona_MM,น่าร้ากก มิไหว🤟🏻🤟🏻 #คิมซอนโฮ #kimseonho #김선호 #김선호배우님 #キムソンホ #金宣虎 https://t.co/feGEJUp4nE
897,2023-06-14 07:28:37+00:00,seonholoops,"#TheChilde #귀공자 
#KimSeonHo #김선호"
898,2023-06-14 07:28:36+00:00,seonholoops,https://t.co/DC4lH2irHU
899,2023-06-14 07:27:31+00:00,seonmersprout,"You have, and always will be a beckon of light. His interactions with people have allowed them to see why #KimSeonHo is loved by many all at once, and why so many people have his back. To share you worries and your woes. #김선호"
900,2023-06-14 07:27:25+00:00,Sassy156_SHHD,"Kim Seonho is back
🔗 https://t.co/1ifspTv0M4
#TheChilde #귀공자 #KimSeonHo #คิมซอนโฮ #김선호 https://t.co/ufe4MfHM6Q"
901,2023-06-14 07:26:52+00:00,so_so2021,"KIM SEONHO IS BACK!!! Yes, he is really back!!! 🤩👏🔥😭 #KimSeonHo #김선호 #귀공자 #TheChilde https://t.co/QS85vHzaks"
